Id,A01,A02,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,C01,C02,C03,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,D13,D14,D15,D16,D17,E01,F01,F02,F03,F04,F05,F06,F07,F08
1261,-1.38406,0.202083,0.37579,1.3424,-1.48728,-0.00405441,0.739353,0.211271,0.440032,0.991441,0.87965,-0.000462024,0.00408214,-1.27423,0.196854,-0.0559066,0.000449156,-1.19731,-0.673732,1.23611,-0.838092,-0.38161,0.590306,-0.130989,0.491748,-2.23965,0.00577119,-0.00748351,-0.0364117,0.0757627,0.0368894,-0.0187579,-0.127148,-0.0958101,-0.0443002,0.0394944,0.103226,-0.066745,0.0178965,-0.0378365,-0.977046,0.330372,0.973272,0.9663,0.735142,0.277108,0.987508,0.283645,0.942523,0,0,0,-0.594126,-0.444711,0.78787
1264,-1.30917,-1.90439,-0.973122,0.584275,-0.69233,0.549102,-0.34933,-0.77394,-0.00529312,-0.005902415,-1.66562,-0.577038,-1.4922,-0.574993,0.538705,-1.68958,0.838786,0.00341673,0.754241,-0.0808917,0.0501064,-1.01054,-0.225193,-0.584006,-0.558099,1.26006,0.0148132,-0.0593209,0.0451212,-0.00526529,-0.00720236,-0.0306219,0.130572,-0.0423656,-0.090701,-0.0267408,0.0475678,-0.00394984,0.0276583,-0.0370002,0.614917,0.666666,0.214077,0.954868,0.58426,0.394142,0.858158,0.708889,0.183632,0,0,0,-2.05969,-1.08155,-0.952448
1274,1.27784,1.3769,-1.1881,-1.33374,1.10272,-0.143386,-1.16163,0.171071,1.55916,0.380204,1.46383,-1.19501,0.534099,0.0042206,1.07756,0.853791,0.414198,-1.83554,-1.45806,-0.704099,-0.738137,-2.14706,0.729878,-2.04531,0.969208,-1.90274,-0.00614185,0.0328613,-0.0299292,0.149252,0.057423,-0.00254023,0.0419169,-0.119812,-0.162108,-0.0359032,0.0852808,-0.103713,-0.0318522,0.0304033,1,0.931129,0.76419,0.401782,0.933062,0.558267,0.116907,0.739084,0.487875,0,0,0,-1.08169,0.124741,-0.751112
1276,0.465856,0.282733,-0.00728943,-0.294407,1.4894,-1.15744,0.30817,0.167883,-1.21655,-1.46999,-0.624657,0.595467,0.818371,0.319288,-0.422581,0.402665,0.193246,0.00341673,-0.902452,-0.739295,2.43639,-0.64783,-0.413674,1.54636,1.48046,1.27044,0.0295997,0.0477794,-0.114479,0.0192111,0.00786323,-0.0716136,0.0451123,-0.0973263,-0.20138,-0.0601632,-0.0176897,-0.135206,0.0738585,0.156174,-1.99299,0.997067,0.0361622,0.268597,0.511392,0.741476,0.764867,0.767184,0.191301,0,0,0,-1.53854,1.02646,-0.872598
1290,-0.25981,0.164124,0.690785,-0.699511,-0.169326,0.639363,-0.448552,-0.00132395,-0.460505,-2.17903,-1.31937,-0.000462024,-0.593781,-0.904253,0.0013667,0.506625,1.09703,1.30758,-1.62472,-0.0763299,0.509858,1.42224,-0.252665,-1.50441,0.302583,-3.60676,0.0243231,0.101344,0.0447332,-0.0424588,-0.0943678,0.0170363,-0.0368405,-0.130092,-0.0440082,-0.0315082,0.0278853,-0.0557345,0.0257006,-0.0347362,-1.32271,0.184715,0.852837,0.547106,0.0870965,0.388707,0.181152,0.849722,0.386311,0,0,0,-0.308752,1.36372,1.32398
1306,-0.42638,-1.23232,1.26456,0.338464,-1.0139,-1.05194,-1.443,-1.71372,-0.350902,0.267361,0.00981197,-0.0367315,-0.280729,-0.438666,-1.05702,0.0184112,0.682117,0.163315,0.761184,-1.37177,-0.864926,0.474406,-0.232507,1.90897,-0.615933,-0.437597,0.176646,0.136346,0.062401,-0.105091,-0.0317636,0.0179167,-0.0144786,-0.0414128,-0.0837349,0.0419033,0.0232861,-0.0111,0.110057,-0.053181,-0.6,0.900695,0.0888121,0.741488,0.12473,0.0123152,0.300692,0.633842,0.931952,0,0,0,-1.49829,0.593991,0.778255
1308,0.78733,-1.20147,-0.806375,-0.615085,0.205834,0.257486,-0.0476871,0.292336,0.0979306,0.0854644,0.209793,-0.395618,-1.20818,1.05643,-1.04084,1.08604,0.000449156,-0.490788,1.81992,0.0536293,-0.295868,-0.00550986,0.519892,2.33071e-05,1.37432,0.457101,-0.200406,-0.247526,0.0776814,0.12618,-0.0334612,-0.0632372,0.162189,-0.0258265,-0.112915,-0.0315692,0.0113172,-0.00170381,-0.0370432,-0.0220494,0.285915,0.377694,0.276193,0.403958,0.588939,0.0372008,0.634274,0.741412,0.0630821,0,0,0,-1.09935,1.11339,-0.357743
1315,1.41793,0.296655,-0.00728943,0.568135,-1.6366,1.34585,0.724882,-1.56988,1.39972,0.610547,-0.0006379705,1.82929,0.738894,-0.0499562,0.951347,-0.740543,0.000449156,1.97756,-0.334588,-0.946625,-0.266325,0.665933,-0.306194,-2.19373,0.264116,-0.558326,-0.119237,-0.077879,0.147466,0.159874,0.169955,-0.139281,0.302761,-0.19367,-0.275133,-0.0674694,0.10694,-0.0565474,0.117183,-0.121965,-0.59143,0.822011,0.784441,0.0832288,0.202916,0.465627,0.900873,0.588013,0.12729,0,0,0,-1.26198,-1.04294,-0.34471
1319,-1.4053,0.861939,-1.06367,0.89899,-1.00677,-0.00405441,0.491616,0.53532,0.519036,0.322669,0.728029,-1.41787,-0.629573,-1.31618,-0.432685,0.534573,0.86267,1.22751,-0.0984842,0.701716,0.576345,-1.71102,-0.447478,1.28711,-1.12688,0.507495,0.0871312,0.00851154,-0.0663349,0.117724,0.0592733,-0.0365037,0.0141529,-0.138715,-0.138165,-0.123355,0.100123,-0.173485,0.0626878,0.0204064,1.24222,0.513589,0.00716227,0.890004,0.273704,0.0287115,0.389964,0.25579,0.508352,0,0,0,-1.7136,1.81429,-1.02551
1320,-0.918915,-0.366805,0.17125,-1.13538,-2.22797,-1.19131,-0.451344,0.751141,-0.813331,0.255355,-0.371691,-0.190426,0.00408214,0.0042206,0.876596,0.00164122,0.462336,0.0557312,2.14976,-0.364047,-0.89027,-0.177997,0.181034,0.00754858,0.640005,-0.442719,0.0466163,0.0315335,-0.0427118,-0.0257601,0.0410953,0.015675,-0.069948,-0.0982858,-0.0352319,0.0252967,-0.0282856,-0.054039,0.00634329,0.0131486,-0.95864,0.385579,0.0678058,0.794761,0.397958,0.630315,0.0697558,0.700278,0.0321784,0,0,0,-0.940434,-1.43482,-0.111419
1327,1.42043,1.84867,-0.67582,0.994108,-1.79095,-0.967164,0.250377,-0.469681,-0.505615,0.76911,0.539411,0.435337,-0.492028,1.4778,0.412332,0.109993,0.40756,-0.00515572,-0.125049,1.66641,2.0494,-0.256021,0.540333,0.22144,-1.52259,0.142131,0.0900652,0.121586,-0.0196515,0.123806,0.11892,-0.0173003,0.185696,-0.299606,-0.314582,0.0574475,0.130518,-0.216068,0.122078,-0.0491113,-0.0420664,0.749131,0.184573,0.100856,0.783556,0.679095,0.680626,0.47542,0.597601,0,0,0,0.00884848,0.502147,0.111261
1336,-1.23087,-0.462847,-0.872653,-0.111512,-0.430676,-0.00405441,1.58957,-0.427487,-0.391883,2.23265,1.42356,-2.83931,-0.721236,-0.334605,0.167693,1.38959,0.450715,-1.53892,-0.205584,-1.79511,-0.0579051,-0.00585023,0.859622,-0.976765,1.8053,0.271591,-0.00564961,-0.0287308,-0.123737,0.0423784,0.0130296,0.20557,0.0259552,0.00974557,0.0591722,0.0266674,-0.0245406,0.0292738,0.00608668,0.0405996,1.8,0.0236798,0.0944466,0.492835,0.157588,0.543963,0.496039,0.107958,0.85873,0,0,0,-1.3566,-1.15774,-1.63002
1338,0.995579,0.693611,1.30796,-0.525559,1.37888,-0.0195064,-0.72641,0.763723,-0.0373152,1.77963,-0.175407,1.58585,0.0114447,-1.0511,-0.305462,0.544596,0.000449156,-0.46082,0.700044,0.00854248,-0.11737,0.00241088,0.00719943,-0.303497,0.201911,-0.695936,-0.0885838,-0.0444969,0.0592821,0.0602535,0.0795163,-0.0529359,0.0554611,-0.147376,-0.138928,-0.0478883,0.100218,-0.0417432,0.130259,-0.0761822,0.778932,0.448209,0.0767181,0.269363,0.610714,0.672848,0.928129,0.381023,0.272707,0,0,0,-1.01772,-0.593166,-0.988507
1343,0.300753,-0.118156,-0.00728943,0.00243389,0.931604,-0.677032,0.155295,-0.486592,-0.644216,1.26071,-0.116263,-1.54743,-1.86247,0.104771,1.39804,2.6815,0.000449156,-0.494327,1.23618,-0.694712,0.0228418,-0.315054,1.24717,-0.690048,-0.0284486,0.735225,-0.054283,-0.03541,-0.0483639,0.100374,0.044947,-0.0348325,0.0856641,-0.212937,-0.119351,-0.0537746,0.0473402,-0.0155428,0.140904,-0.0713157,-0.142116,0.805719,0.289308,0.865405,0.243353,0.536121,0.0507996,0.160588,0.27037,0,0,0,-0.59592,-0.773974,-0.782879
1344,-0.891057,-0.874036,-0.272036,-0.188269,2.03453,-0.899692,-0.150629,-1.69363,0.521622,-0.005902415,-0.387894,0.632937,-0.231901,0.955626,1.22619,-1.12591,0.000449156,-0.339421,0.433182,-0.926329,0.756715,0.0187646,-0.198973,0.321705,-1.04311,0.0434828,0.0382467,0.0409268,0.0459499,0.0390994,0.0961307,-0.0325202,-0.0529208,0.00805065,-0.0334261,-0.0354029,0.0228255,-0.055009,0.0677932,-0.00557039,-2.27367,0.958386,0.151837,0.110092,0.973239,0.857008,0.165303,0.451117,0.331207,0,0,0,-0.453504,-1.87029,-1.36899
1351,-0.174888,0.32621,-1.4018,0.0309882,-1.1179,0.155553,0.504874,0.322977,-0.74333,-0.468471,-0.767914,-0.272064,0.614938,-0.733338,1.32531,0.462116,0.000449156,-0.138636,-1.0418,-1.18862,2.8116,-0.281767,-0.498762,0.431057,-0.0658954,0.479878,0.0409745,-0.0609242,0.0648971,0.115193,-0.0289134,-0.033911,0.0310711,0.0683888,-0.120465,0.0120489,0.0534474,-0.0183881,0.0287028,-0.0195624,0.704496,0.322299,0.369398,0.733973,0.420867,0.983351,0.355981,0.91766,0.924123,0,0,0,-0.803441,-1.63865,-1.43794
1357,0.93128,0.46592,-0.232127,-0.268331,-0.005543095,-0.144823,-0.923426,0.312117,1.55111,2.44744,0.628889,-0.60556,-0.599133,-1.87838,0.321033,1.0337,0.000449156,1.2107,-1.98215,0.701106,-0.138822,0.633656,-0.725308,-1.5367,-0.405882,0.243725,-0.11309,-0.145477,0.127442,0.0497024,0.149401,-0.0583534,0.141183,-0.158736,-0.212044,-0.0235649,0.105925,-0.00361209,0.00520921,-0.0655744,-1.03398,0.816585,0.774018,0.981592,0.411834,0.8624,0.542291,0.581205,0.810367,0,0,0,-0.529003,-1.16184,1.35439
1358,2.38168,1.70489,-0.267862,-1.75394,0.48233,-0.176069,-0.00628882,1.00481,-1.62292,0.832365,-2.74447,-0.000462024,-1.07957,-0.444774,-1.23448,0.636169,1.67141,0.257842,1.16979,-1.99607,3.50465,0.205445,-0.67048,0.339403,0.167134,0.415555,-0.350288,-0.237914,0.1797,0.0663505,0.24538,-0.211136,0.371624,-0.241217,-0.45116,-0.161642,0.273556,0.0190594,0.00592662,-0.173941,-0.387371,0.128337,0.263682,0.793588,0.60417,0.58206,0.806804,0.820483,0.471463,0,0,0,0.545826,0.466564,-0.105111
1359,-0.472384,-1.37136,-0.57381,-2.07781,0.150826,1.04541,-0.904801,-1.56334,0.0328316,-0.71067,-1.5676,2.25848,-0.682221,-0.932461,-1.49355,-0.187392,0.000449156,-0.364991,-0.455803,0.00854248,0.003279085,0.00241088,0.00719943,-0.585911,1.20176,-0.930685,-0.0500616,0.00654999,0.0142095,0.00848542,0.071427,0.0361109,-0.0325748,-0.0962261,-0.0391567,0.0813116,-0.0111054,0.0221024,0.00255665,-0.0336429,1.2,0.837083,0.882308,0.497422,0.990081,0.199358,0.963404,0.24802,0.786048,-2,0,0,-1.41445,1.37951,1.39463
1368,-1.74504,-1.85205,-0.280047,-1.50913,-0.494576,0.738031,-0.196308,-0.00132395,0.57255,-1.09711,0.85408,0.373054,0.962433,1.82265,0.0013667,-0.702469,0.000449156,-0.838938,0.680127,-1.36954,-0.265125,-0.969579,-0.802614,2.33071e-05,0.46102,0.432484,0.129927,0.0861704,0.0109664,0.0909189,-0.0415409,0.0329433,0.0211517,-0.101269,-0.0636099,0.0159359,-0.074641,-0.13145,-0.00560952,-0.0563343,0.0315048,0.563605,0.33235,0.816357,0.386232,0.320305,0.882439,0.931622,0.32448,0,0,0,-0.554386,0.260285,0.186519
1373,-1.27615,-1.42216,0.474723,1.88576,0.521014,-0.00405441,-0.00628882,-0.00132395,-0.00529312,0.309697,-0.570914,1.46175,-0.476466,-0.297745,-0.651035,1.01586,0.357709,-0.227577,0.780174,0.0590686,0.30148,2.16171,-0.662895,0.397908,-0.361368,0.755315,0.0927603,-0.0437668,-0.013032,-0.0804616,-0.0474974,-0.00384144,-0.111286,0.0112606,0.0156847,0.0398371,-0.13644,0.0127452,-0.0821293,0.0218232,-0.115385,0.964566,0.824346,0.597881,0.808931,0.413034,0.335582,0.602082,0.224878,0,0,0,0.174364,-0.192224,-0.98042
1378,0.73576,-0.71004,0.696913,0.632199,1.2785,2.31199,1.78721,0.153473,-0.769124,-0.685647,-0.897138,1.29421,0.815913,-0.918767,-0.651605,-1.22253,0.258148,-0.827601,0.491554,-0.695,2.51317,0.429893,-0.637068,-0.512183,-0.465182,0.828002,-0.0116092,0.00593643,-0.0121589,0.0571227,0.107818,-0.0650146,0.0444544,0.00581649,-0.11931,0.0177243,0.0872036,-0.0489292,0.0199831,-0.0386402,-1.13485,0.159681,0.330193,0.460381,0.974038,0.855988,0.94785,0.134781,0.39896,0,0,0,0.342661,-0.263682,1.10787
1380,-1.34032,-0.738101,-1.04419,0.839655,-0.692275,-1.66092,-0.00628882,-0.00132395,0.955036,-0.131699,-0.0006379705,-0.000462024,1.4892,-1.16192,0.0013667,0.0176257,0.000449156,1.30981,0.004272155,-1.99603,0.003279085,-0.381327,0.00719943,0.367323,-0.628721,-1.37769,0.0506089,0.0669606,0.0203409,0.0537272,-0.0108731,-0.00192978,-0.0393653,-0.0513024,0.00883122,0.0604296,-0.0536131,0.017168,-0.0259996,-0.0324272,0.421174,0.601685,0.857088,0.95898,0.621921,0.876024,0.391068,0.842909,0.0728618,0,0,0,0.113255,0.590498,0.760079
1383,-0.172954,0.088095,-0.0907531,0.90468,-0.005543095,0.619455,-0.0688121,-0.00132395,-0.267724,-0.0577816,-1.25389,-1.28271,-0.709371,0.0042206,0.0013667,1.79967,0.000449156,-1.38248,0.235808,-0.842857,-0.200459,0.157126,-1.56148,-0.556687,0.662702,0.0988559,0.0398859,0.129511,-0.0983986,0.0395128,-0.0697779,-0.0137843,0.0382272,-0.0955881,-0.0799695,-0.0151739,0.0270911,-0.112769,0.0685107,0.00478125,2.06107,0.975198,0.946096,0.106333,0.320613,0.930809,0.557977,0.443888,0.732693,0,0,0,0.328764,-0.286591,-0.178742
1390,-1.36377,0.412008,0.261402,-3.32135,-0.005543095,-1.06784,-1.12385,1.6564,0.769568,-0.005902415,-0.303203,1.88691,0.00408214,-0.471812,0.0013667,-0.504671,1.56603,0.00768485,0.037912,2.34994,-0.0309176,-0.033205,-0.576411,-0.146389,-0.0066135,0.378209,0.0898544,0.200083,0.0120533,0.0174199,-0.0306435,0.0430518,-0.00179086,-0.106041,-0.0312399,0.0105474,-0.0234999,-0.122313,0.0422975,0.0302927,-1.53978,0.130811,0.299211,0.439187,0.289552,0.322922,0.231552,0.814242,0.835599,0,0,0,-1.54105,0.86504,0.542904
1391,0.678741,-1.02438,-1.77748,-0.00751254,0.0352088,0.397098,0.358073,0.107282,-0.00529312,0.140805,-1.34575,0.414221,-0.399913,-0.954054,-1.09272,1.26803,1.38276,-0.15527,0.004272155,-0.481036,0.003279085,0.00241088,1.82462,1.25802,0.441964,1.34471,-0.102253,-0.0558795,0.0349815,0.0294741,0.0374583,-0.188043,0.0150432,0.0321735,-0.0991354,0.0381887,0.0459491,-0.0629418,0.0500942,-0.0945948,-0.144788,0.387468,0.795531,0.698843,0.65947,0.511974,0.938091,0.271638,0.34476,0,0,0,-0.450347,-1.11574,-0.448127
1394,0.0830964,-1.40374,0.425869,-0.54931,0.179448,1.33337,-0.550182,-0.218823,-0.00529312,-0.554318,0.74641,-1.37613,-1.10401,-0.458058,0.0013667,-0.25404,0.895792,-0.955029,-0.265495,0.342384,-0.519418,0.739126,0.878744,-1.32572,-0.138843,0.177757,-0.035692,0.00200499,0.0228256,0.108375,-0.0267959,-0.0407195,0.0551168,-0.0981908,-0.118197,0.0376844,0.0173125,-0.0436497,-0.0184904,-0.0553135,-1.11139,0.711665,0.288238,0.408717,0.349659,0.487414,0.749888,0.66196,0.890306,0,0,0,0.00574135,1.86187,-1.721
1395,0.604651,0.280963,-0.122177,0.241294,-0.838079,2.51915,-0.493933,-0.104859,1.24975,0.625413,1.60098,1.4103,-0.53012,0.129121,-1.47312,0.00164122,0.000449156,-0.812335,-0.914781,0.39435,-0.244315,0.00241088,-0.720819,-0.401096,0.555065,-0.574876,0.0689646,-0.0274409,-0.0245215,0.00766881,0.0225963,-0.049922,-0.0236071,-0.104346,-0.0236661,0.0738615,-0.100514,-0.124397,-0.0455271,-0.00306332,-0.364072,0.880928,0.0494618,0.704938,0.746736,0.599297,0.695202,0.737794,0.404201,0,0,0,-2.46185,1.34682,0.530376
1397,1.19632,-1.08585,0.418033,-1.39996,0.595015,-0.851347,-1.85067,1.11814,-0.982024,-0.388656,-0.0006379705,-1.28361,0.145452,0.130117,1.43749,1.10253,0.000449156,0.0336613,1.00669,-0.513441,-0.962792,0.00241088,0.782105,-0.433203,-1.81687,-0.214244,-0.0530331,-0.139637,-0.01158,0.0296346,0.125143,-0.16694,0.187207,-0.124457,-0.180648,0.0523729,0.134535,0.0274859,0.0249929,-0.00819754,-1.8,0.337555,0.622501,0.352003,0.921319,0.604092,0.354837,0.196284,0.471091,0,0,0,-0.27839,2.01622,1.30211
1410,-0.0373764,0.128976,-0.581308,-0.00751254,-0.005543095,1.21694,1.61132,0.766296,0.786874,-2.03247,1.14621,-0.429671,0.00408214,0.0627999,-0.873162,-0.261166,0.000449156,-0.406775,-1.07427,-0.684989,3.16411,0.00241088,0.00719943,-0.947012,-1.66454,-0.652052,0.0640192,-0.0118431,0.00199766,0.0784778,-0.00848934,-0.0104097,-0.0421128,-0.133823,-0.0151574,0.0604748,-0.0259581,0.00881349,0.115378,-0.0739364,0.71083,0.0272503,0.428458,0.756441,0.673169,0.720298,0.449159,0.539292,0.183615,0,0,0,0.712516,-0.430435,-1.04054
1416,0.696484,0.26165,1.70382,-0.0257192,0.793492,1.85039,0.437452,-0.530202,0.266241,-1.12001,-1.16833,-0.541705,0.587372,-0.11967,0.77939,3.40239,0.000449156,-2.25492,0.004272155,-1.4279,-1.39651,0.0492334,0.973875,2.33071e-05,-0.556721,-1.07035,-0.0354759,-0.0334665,0.0651525,-0.113763,0.146203,-0.0587264,0.0892607,0.0660426,-0.0816015,-0.0503623,0.032167,-0.0675135,0.0753599,0.0923933,1.60678,0.54796,0.799018,0.0907698,0.436533,0.585636,0.303828,0.539907,0.974101,0,0,0,0.344726,1.51616,-0.933997
1422,-0.51096,0.129408,-1.65221,-1.62356,0.963125,-0.0449708,0.43772,-0.0957757,1.43782,-0.021215,-0.181812,-0.000462024,0.604529,0.443242,0.182001,-0.0977335,0.593718,-1.45443,-1.05126,-0.28482,0.496285,1.59649,0.409278,1.21644,-0.0978552,1.45606,-0.0519141,0.0108569,-0.0333339,-0.0469644,0.0324461,-0.074388,0.110052,-0.0825156,0.00421397,-0.0148352,-0.0715323,0.000637845,-0.0323354,-0.0196746,0.88038,0.991891,0.900851,0.521087,0.530204,0.669435,0.932161,0.108254,0.818621,0,0,0,-1.82798,-1.63199,0.760529
1429,0.715078,0.766442,0.728027,-0.677873,-1.23049,-0.0708442,-1.16603,1.07358,0.560209,-1.95664,-0.276224,0.916112,0.00408214,-0.214206,0.369954,-0.607517,0.000449156,0.0601271,-0.0294513,0.060962,0.165681,1.16435,1.49579,2.33071e-05,0.0347881,-1.25825,0.133562,0.148306,-0.0273547,0.0486965,-0.0412642,0.0498001,0.0765335,-0.304289,-0.235675,-0.0195151,0.0963497,-0.145749,0.267033,-0.0110292,0.950259,0.0937814,0.0974741,0.413606,0.491306,0.00212816,0.186099,0.826647,0.963771,0,0,0,-1.13485,1.64841,0.081604
1431,0.285108,-1.9156,-0.429502,-0.474021,-0.372784,-0.218518,1.05804,-1.549,-0.317946,-0.00979563,-1.02388,-1.05289,0.00408214,-0.657306,0.196501,0.853869,0.000449156,0.573702,-0.290905,-1.34258,0.003279085,-1.76488,3.33865,-0.325608,0.833122,1.1094,-0.0804786,-0.197165,0.0742836,0.130139,0.0809246,-0.0536156,0.125884,-0.098211,-0.169919,-0.056177,0.0324239,0.0303893,0.0569425,-0.172292,-1.92591,0.180884,0.817419,0.800976,0.308447,0.93491,0.539842,0.523582,0.920967,0,0,0,-2.20421,-0.146193,-1.07967
1433,-1.02449,0.922206,-0.694244,0.133049,-0.805069,1.26701,-0.430727,-1.04349,-0.00529312,-0.679113,-0.135741,-0.000462024,-1.50515,-0.199355,-0.912148,-0.892107,0.55668,0.833604,-0.334603,-0.0792198,-0.663338,-1.81748,0.00719943,0.70126,0.602639,-1.73611,0.0572043,0.0909772,0.0314267,0.153156,0.0476055,-0.0392366,0.0197227,-0.281792,-0.158458,-0.0174964,0.0980328,-0.228702,0.0840432,-0.0149107,0.606593,0.773095,0.696777,0.0728061,0.665778,0.645689,0.737672,0.94344,0.37249,0,0,0,-1.23242,0.272884,-0.744936
1435,0.0665996,-1.25563,-0.0234707,0.582763,0.500233,-1.89647,1.74524,-0.00132395,-1.4169,0.517976,1.30022,-0.410491,0.00408214,1.03051,-0.61064,1.79039,0.28603,-0.00240085,0.004272155,-0.714705,0.991596,0.223466,0.262631,0.557912,1.08237,0.863102,0.0243944,-0.0360395,-0.0270532,-0.0138115,0.018963,-0.0191602,0.000113927,-0.038551,0.0534224,-0.0313535,-0.0889341,-0.0721775,-0.002746,0.0764616,1.1,0.614865,0.28764,0.811644,0.662667,0.817292,0.522002,0.89745,0.573345,0,0,0,0.813721,1.35134,1.03374
1442,0.416855,-0.717489,0.502153,0.620082,2.13279,-0.94728,-1.7888,0.969386,-0.748807,-0.408728,-0.0006379705,-1.16082,-0.210239,0.314783,-0.204375,0.284371,0.0667478,0.00341673,0.46552,0.00854248,-0.784879,0.845891,0.00719943,0.939132,1.19729,1.0869,0.0354851,-0.0249663,0.0215648,0.0280666,6.79022e-05,0.113831,-0.0836695,-0.153544,-0.133701,-0.0406855,0.0148917,-0.0101941,-0.0436401,0.0289944,-0.0870266,0.408594,0.746435,0.174522,0.813769,0.426511,0.436398,0.541525,0.777313,0,0,0,0.0983556,0.902715,0.0459635
1444,-1.60111,0.711878,0.0553292,0.0390039,-0.736158,1.24753,0.0609419,-0.00132395,0.72625,-0.392774,-1.96963,-0.28162,-0.381394,0.0288665,1.75824,0.00164122,0.000449156,1.11551,0.004272155,0.481548,-0.744155,0.00241088,-0.48018,-0.294311,-1.46287,-0.220446,0.263834,0.119805,-0.0321525,0.0462727,-0.180995,-0.0491725,-0.0875028,-0.0856592,-0.0504085,0.0376291,0.0630781,-0.165949,-0.00748902,0.0128094,-1.5,0.0878825,0.0608339,0.0830558,0.201044,0.613924,0.61353,0.753424,0.296309,0,0,0,-1.50349,0.648806,0.848551
1445,1.87023,0.314486,-2.25521,-0.0147631,1.03471,-0.153363,-0.0223371,-0.169359,-0.740873,-0.994656,-1.59904,-0.795887,0.106376,-1.27513,0.24686,0.00164122,0.787981,-0.675356,-0.0585496,-1.65016,0.937646,0.89211,0.00719943,0.637874,0.105944,-1.44113,-0.205847,-0.157034,-0.00470772,0.150646,0.226183,-0.166863,0.212107,-0.150672,-0.436393,-0.012297,0.135247,-0.0854343,0.0703648,-0.0566108,0.871617,0.587444,0.481855,0.051976,0.429131,0.395764,0.830763,0.719126,0.340737,0,0,0,-1.01683,-1.49381,1.41593
1451,-0.236181,-0.682375,0.0616689,-0.168561,-0.016613,-0.775309,-1.33294,1.58607,-0.859819,1.14688,1.71629,-1.53035,-1.47642,0.44777,0.105467,1.20788,0.000449156,0.538528,0.725341,-0.983643,-0.948151,0.00241088,-1.90269,-1.2742,1.1877,1.37235,-0.143712,-0.133514,0.0311497,-0.0149826,0.0575322,0.0573756,-0.0690589,-0.0845193,-0.0308605,-0.0394761,0.0844904,0.0129512,0.0839031,0.0726459,-0.0802738,0.225394,0.867286,0.606397,0.210024,0.359262,0.0880988,0.901182,0.499537,0,0,0,-1.44349,-1.10221,0.259969
1458,0.146235,1.45523,0.602107,0.330562,-0.005543095,-1.05934,-0.770187,-0.231409,-0.365519,-1.97946,-0.354951,-1.68415,0.725333,-0.801857,0.0013667,1.13052,0.162938,0.777509,0.004272155,2.00783,1.22269,-1.23146,-0.751847,0.385855,2.70172,-1.57937,0.128084,0.198598,-0.165896,0.161513,-0.0342651,-0.0129071,0.147818,-0.381661,-0.329585,0.0727078,0.0569809,-0.1655,0.172843,-0.147811,0.163306,0.16234,0.697687,0.924054,0.268382,0.247313,0.766209,0.741857,0.889851,0,0,0,-0.958229,0.959563,1.97994
1460,-0.802548,0.713,-1.6548,-1.2505,1.2456,0.179058,-0.0517618,-0.226703,1.12337,-0.005902415,0.753515,-0.992429,-2.4976,-1.57394,-0.241727,0.326924,0.7392,1.96765,-0.78896,0.168094,0.003279085,0.437705,-1.20315,0.0643815,-1.61013,-0.856351,0.147605,0.111002,-0.0790427,0.0293369,-0.124063,0.0821705,0.0117946,-0.203614,-0.0364224,0.0476909,0.107271,-0.135097,0.0505001,-0.0671997,-1.6,0.789542,0.333087,0.924373,0.878289,0.500649,0.845952,0.0295004,0.0533438,0,0,0,-1.37287,-0.614793,-0.727848
1464,0.855372,0.480484,1.25491,0.692038,-0.206789,0.131429,-1.39128,-0.244146,0.252664,0.656078,1.00418,-0.452536,-0.280353,-0.862401,0.081805,-0.112156,0.000449156,1.9443,-0.853144,-0.779814,-0.443773,0.555626,0.731072,-0.587635,1.13462,0.83237,-0.0930228,-0.0097957,-0.00024278,-0.0190385,-0.00875495,0.0282946,0.0344055,-0.0826157,-0.148524,-0.0688005,0.0783622,-0.0365766,0.0203655,0.038516,0.995298,0.914958,0.488709,0.0802934,0.524887,0.233471,0.764342,0.612683,0.276592,0,0,0,-0.759931,-0.499074,-2.01514
1465,-1.07191,0.371968,2.76945,1.49917,1.13179,0.0332353,0.670611,-1.52606,0.504607,0.797052,1.45291,-0.0682747,-2.23615,0.935528,0.0013667,-0.40618,0.212767,0.00341673,-0.18058,-0.194226,1.13956,0.708265,0.204049,-0.599877,0.25503,0.930188,0.0219814,0.0539851,-0.0246806,-0.113137,0.0480358,0.0261682,-0.00784099,-0.0531175,0.0348192,-0.0181554,0.126921,-0.0786712,0.0772345,-0.0466656,0.3,0.901901,0.798454,0.685757,0.181545,0.164675,0.934605,0.00766857,0.783333,0,0,0,-1.85083,-1.92799,-0.807537
